heure_debut,prix,line_up,nb_place_dispo,volontaires,cause_soutien,espace_exterieur,enfants
18:06,353.14,nunc purus phasellus in felis donec semper sapien a libero,9160,false,nullam orci pede venenatis non,false,true
20:47,345.22,mauris non ligula pellentesque ultrices phasellus id,6077,true,vitae mattis nibh ligula nec sem duis aliquam convallis nunc,true,true
19:06,391.79,id consequat in consequat ut,2085,false,turpis adipiscing lorem vitae mattis nibh,true,false
18:09,271.26,amet eros suspendisse accumsan tortor quis turpis sed ante,9042,true,donec vitae nisi nam ultrices libero non mattis pulvinar,true,false
19:18,939.04,aenean lectus pellentesque eget nunc donec quis orci eget orci,3711,true,velit eu est congue elementum in hac habitasse platea,false,false
20:47,329.86,venenatis lacinia aenean sit amet justo morbi ut odio cras,7403,false,in porttitor pede justo eu massa donec dapibus duis at,false,false
18:34,780.16,sit amet diam in magna bibendum imperdiet nullam orci pede,5432,true,ligula nec sem duis aliquam convallis nunc proin,false,false
19:39,470.5,pede justo eu massa donec dapibus,9027,false,porttitor pede justo eu massa donec dapibus duis,false,true
20:01,934.04,curae duis faucibus accumsan odio curabitur convallis duis,9370,false,at ipsum ac tellus semper,true,true
18:25,396.05,consequat varius integer ac leo pellentesque ultrices mattis odio,640,false,sapien varius ut blandit non,true,false
18:22,124.22,rhoncus aliquet pulvinar sed nisl,4293,true,nunc proin at turpis a,true,true
18:02,682.26,porta volutpat quam pede lobortis ligula sit amet eleifend,4900,false,aliquet massa id lobortis convallis,false,false
19:49,890.1,metus arcu adipiscing molestie hendrerit at vulputate vitae nisl aenean,4677,false,cursus id turpis integer aliquet massa id lobortis,false,false
20:06,981.25,eu nibh quisque id justo sit amet sapien,7894,false,ut at dolor quis odio consequat,false,false
20:51,803.42,eleifend donec ut dolor morbi,3523,true,sagittis nam congue risus semper porta volutpat quam pede lobortis,false,true
20:42,644.11,malesuada in imperdiet et commodo vulputate justo in blandit ultrices,9692,true,eget semper rutrum nulla nunc purus phasellus,false,false
18:00,199.32,faucibus cursus urna ut tellus nulla ut erat id mauris,4995,true,nulla neque libero convallis eget eleifend luctus ultricies,false,true
18:41,835.94,sed tristique in tempus sit amet sem fusce consequat,6344,false,integer ac leo pellentesque ultrices mattis odio donec,false,true
20:17,190.28,sed augue aliquam erat volutpat,6687,false,amet lobortis sapien sapien non mi,true,false
19:54,906.4,in hac habitasse platea dictumst etiam faucibus cursus,808,true,quam suspendisse potenti nullam porttitor lacus,true,true
19:20,575.13,mauris ullamcorper purus sit amet nulla quisque arcu,640,true,fringilla rhoncus mauris enim leo rhoncus sed,true,true
19:06,163.31,pede ac diam cras pellentesque volutpat dui,9476,true,sit amet consectetuer adipiscing elit proin interdum,false,true
20:11,889.58,faucibus orci luctus et ultrices posuere cubilia curae duis faucibus,714,false,sed lacus morbi sem mauris laoreet,false,false
18:25,244.67,in libero ut massa volutpat convallis morbi odio odio elementum,4620,false,sit amet nunc viverra dapibus nulla suscipit ligula in,true,false
18:05,251.13,vitae mattis nibh ligula nec sem duis aliquam convallis nunc,9557,true,amet nulla quisque arcu libero rutrum,true,false
18:04,681.0,sit amet erat nulla tempus vivamus in felis,3184,true,nullam molestie nibh in lectus pellentesque at nulla suspendisse potenti,false,false
18:48,416.36,at lorem integer tincidunt ante vel,8369,true,mattis egestas metus aenean fermentum donec,false,true
18:08,108.53,sapien quis libero nullam sit,7022,false,vel pede morbi porttitor lorem id ligula suspendisse ornare,false,false
19:27,673.15,ante ipsum primis in faucibus orci luctus et,2047,false,maecenas tincidunt lacus at velit,true,true
20:36,158.94,phasellus id sapien in sapien,6576,true,congue risus semper porta volutpat,false,false
20:44,632.91,pede ac diam cras pellentesque,4996,true,diam cras pellentesque volutpat dui maecenas tristique est et tempus,true,false
18:51,510.97,sit amet turpis elementum ligula vehicula consequat,1879,false,elit proin interdum mauris non ligula,false,false
19:07,192.38,quam sollicitudin vitae consectetuer eget rutrum at lorem integer,6473,true,ut erat curabitur gravida nisi at nibh in hac,false,false
19:12,353.84,vestibulum velit id pretium iaculis,4919,true,eget semper rutrum nulla nunc purus,true,true
19:05,117.86,volutpat convallis morbi odio odio elementum eu interdum eu tincidunt,5080,false,facilisi cras non velit nec,true,true
18:31,109.23,dui vel nisl duis ac nibh fusce lacus purus aliquet,8186,true,nulla sed accumsan felis ut at dolor quis,false,false
18:06,390.98,ultrices posuere cubilia curae donec pharetra magna,6349,false,primis in faucibus orci luctus et ultrices posuere cubilia,true,true
20:23,675.28,erat tortor sollicitudin mi sit amet lobortis sapien,6853,false,turpis sed ante vivamus tortor duis,true,true
19:20,357.36,amet nunc viverra dapibus nulla suscipit ligula,9813,true,potenti nullam porttitor lacus at turpis donec,false,false
20:04,748.42,amet diam in magna bibendum,9875,true,tortor id nulla ultrices aliquet maecenas leo,true,false
19:26,353.66,massa id nisl venenatis lacinia aenean sit amet justo,2129,true,eget eleifend luctus ultricies eu nibh,true,true
19:44,607.87,in hac habitasse platea dictumst aliquam augue quam sollicitudin vitae,6057,false,ut mauris eget massa tempor,true,true
18:05,769.79,ultrices posuere cubilia curae duis faucibus accumsan odio,5863,false,morbi odio odio elementum eu interdum,true,false
20:33,502.07,massa id lobortis convallis tortor risus dapibus augue vel,5411,true,parturient montes nascetur ridiculus mus etiam vel augue,true,true
19:47,509.4,nullam varius nulla facilisi cras non velit nec,5519,false,amet erat nulla tempus vivamus in felis eu,true,true
20:38,362.17,lobortis sapien sapien non mi,3707,true,dolor sit amet consectetuer adipiscing elit proin interdum,true,false
18:36,144.57,nec molestie sed justo pellentesque viverra pede ac diam cras,2820,true,rutrum neque aenean auctor gravida sem praesent id,false,true
20:49,103.07,blandit mi in porttitor pede justo eu massa donec,9800,true,nulla quisque arcu libero rutrum,false,true
20:23,873.73,ipsum primis in faucibus orci luctus et,9958,true,pede morbi porttitor lorem id ligula suspendisse ornare,false,true
20:12,980.6,metus sapien ut nunc vestibulum ante,832,true,venenatis lacinia aenean sit amet,false,true
19:10,253.73,lobortis convallis tortor risus dapibus augue vel accumsan tellus nisi,2090,true,tincidunt eu felis fusce posuere felis sed lacus,false,false
18:02,175.56,tortor id nulla ultrices aliquet maecenas,2409,true,est quam pharetra magna ac,true,true
18:04,913.89,eget semper rutrum nulla nunc purus phasellus,7186,false,tempor turpis nec euismod scelerisque quam turpis adipiscing,false,false
19:47,513.73,ultrices phasellus id sapien in,3609,true,augue luctus tincidunt nulla mollis molestie lorem quisque ut,false,true
18:56,535.18,malesuada in imperdiet et commodo vulputate,7198,false,justo sollicitudin ut suscipit a,true,false
20:16,912.99,ultrices vel augue vestibulum ante,3965,true,in tempus sit amet sem,true,false
19:04,448.5,tristique fusce congue diam id,5702,false,laoreet ut rhoncus aliquet pulvinar sed nisl nunc rhoncus,true,false
18:27,105.69,vivamus metus arcu adipiscing molestie hendrerit at vulputate vitae nisl,5069,false,ut massa quis augue luctus tincidunt nulla mollis,true,false
20:24,385.24,odio consequat varius integer ac leo pellentesque ultrices,6570,true,velit vivamus vel nulla eget eros elementum pellentesque quisque porta,true,false
20:54,626.23,eget rutrum at lorem integer tincidunt ante vel ipsum,8065,true,porta volutpat quam pede lobortis ligula,true,true
19:53,237.32,adipiscing elit proin interdum mauris,4031,true,habitasse platea dictumst morbi vestibulum velit id,false,false
18:39,907.16,nulla ac enim in tempor turpis nec euismod,2328,true,risus dapibus augue vel accumsan tellus nisi eu orci,false,true
20:37,820.21,in consequat ut nulla sed accumsan felis,4229,true,sit amet consectetuer adipiscing elit proin risus praesent lectus vestibulum,true,true
20:15,901.18,aliquam erat volutpat in congue,7599,false,posuere cubilia curae donec pharetra magna,true,true
18:16,288.27,nibh in quis justo maecenas rhoncus aliquam lacus morbi quis,9121,true,pellentesque viverra pede ac diam cras pellentesque,true,true
18:28,377.36,velit id pretium iaculis diam erat fermentum,4973,true,eu orci mauris lacinia sapien quis,true,false
19:26,873.44,aenean sit amet justo morbi ut odio cras,4439,false,dignissim vestibulum vestibulum ante ipsum primis in faucibus,false,false
18:32,338.29,nec nisi vulputate nonummy maecenas tincidunt lacus at,4840,true,nisl duis bibendum felis sed interdum venenatis turpis enim blandit,true,true
19:41,372.86,eleifend pede libero quis orci nullam molestie nibh in lectus,749,false,ante vel ipsum praesent blandit lacinia,true,false
19:42,927.4,ac est lacinia nisi venenatis tristique fusce congue diam id,6962,false,etiam faucibus cursus urna ut tellus nulla ut erat id,true,true
19:07,147.86,vehicula consequat morbi a ipsum integer a nibh in,2110,true,nulla suspendisse potenti cras in purus,false,false
18:26,904.43,dictumst morbi vestibulum velit id pretium iaculis diam erat,2255,true,nibh in hac habitasse platea dictumst aliquam,false,false
20:56,364.47,nonummy maecenas tincidunt lacus at velit vivamus vel nulla eget,6559,false,cursus urna ut tellus nulla ut erat id,false,true
18:29,744.64,ipsum praesent blandit lacinia erat vestibulum,3199,false,dui nec nisi volutpat eleifend donec ut,true,false
20:19,823.54,et commodo vulputate justo in,9635,true,dolor quis odio consequat varius integer ac,true,false
19:35,539.3,lacus purus aliquet at feugiat non pretium quis lectus,2092,true,proin risus praesent lectus vestibulum quam sapien varius ut blandit,false,true
19:53,939.59,rhoncus aliquam lacus morbi quis tortor id nulla ultrices,7804,true,malesuada in imperdiet et commodo vulputate justo in,false,false
20:30,636.21,adipiscing lorem vitae mattis nibh ligula,9311,true,id pretium iaculis diam erat fermentum justo nec condimentum,false,false
18:17,586.91,felis sed lacus morbi sem mauris laoreet ut rhoncus aliquet,3921,false,at nunc commodo placerat praesent blandit,false,true
19:18,967.93,phasellus id sapien in sapien iaculis congue vivamus metus,6316,false,parturient montes nascetur ridiculus mus etiam vel augue vestibulum rutrum,true,true
18:09,152.87,ultrices posuere cubilia curae mauris viverra diam vitae,1823,false,metus sapien ut nunc vestibulum ante ipsum,true,true
19:44,213.94,erat quisque erat eros viverra eget congue eget semper rutrum,4955,false,ultrices enim lorem ipsum dolor,false,false
20:13,402.37,elementum in hac habitasse platea dictumst morbi,5067,true,nullam sit amet turpis elementum ligula,true,false
18:53,425.14,sapien urna pretium nisl ut,3495,true,nulla eget eros elementum pellentesque quisque porta,true,true
19:15,145.48,sed lacus morbi sem mauris laoreet ut rhoncus aliquet,2839,true,rhoncus aliquet pulvinar sed nisl nunc rhoncus dui vel,true,false
18:18,426.83,mi sit amet lobortis sapien sapien non mi integer ac,7802,true,quis libero nullam sit amet turpis elementum ligula vehicula consequat,false,true
18:47,174.18,rhoncus mauris enim leo rhoncus,7070,true,nunc purus phasellus in felis,false,true
18:30,206.37,lacinia erat vestibulum sed magna at nunc commodo placerat,6532,false,suspendisse potenti cras in purus eu,false,true
20:32,276.11,auctor sed tristique in tempus sit amet sem,6173,true,libero nam dui proin leo odio porttitor id consequat in,true,true
18:40,623.55,mauris non ligula pellentesque ultrices,5835,false,imperdiet sapien urna pretium nisl ut,false,true
18:45,331.16,faucibus orci luctus et ultrices posuere,3415,false,risus semper porta volutpat quam pede lobortis ligula sit,false,true
18:03,509.55,est risus auctor sed tristique in tempus sit amet,8426,false,vestibulum ante ipsum primis in faucibus orci luctus et,false,true
20:40,789.52,id turpis integer aliquet massa id,2159,false,odio consequat varius integer ac leo pellentesque ultrices mattis odio,false,true
18:52,894.43,accumsan odio curabitur convallis duis consequat,5663,true,platea dictumst morbi vestibulum velit id pretium,false,false
20:26,522.23,accumsan tellus nisi eu orci,1376,true,sem praesent id massa id nisl venenatis lacinia aenean sit,false,false
19:03,340.04,nisi volutpat eleifend donec ut dolor morbi vel,2501,true,amet justo morbi ut odio cras mi pede malesuada,true,true
18:43,794.72,eget congue eget semper rutrum nulla nunc purus phasellus in,7211,false,consectetuer adipiscing elit proin interdum mauris,true,false
19:15,681.35,rhoncus aliquet pulvinar sed nisl nunc rhoncus dui,4569,true,ut rhoncus aliquet pulvinar sed nisl nunc rhoncus,true,false
19:52,491.95,potenti in eleifend quam a,8350,true,odio odio elementum eu interdum,true,true
20:23,683.12,sapien ut nunc vestibulum ante ipsum primis in faucibus orci,4593,false,nullam molestie nibh in lectus pellentesque,false,true
20:53,292.24,id mauris vulputate elementum nullam,8361,true,mi nulla ac enim in tempor,false,false
19:11,811.61,vel pede morbi porttitor lorem id ligula suspendisse ornare,3317,true,porttitor id consequat in consequat ut,false,true
18:18,711.67,purus sit amet nulla quisque arcu libero rutrum,9485,false,aliquam erat volutpat in congue,true,false
20:16,288.08,aliquam lacus morbi quis tortor id nulla ultrices,8288,false,tempus sit amet sem fusce consequat nulla,false,false
19:08,938.33,viverra diam vitae quam suspendisse,2868,false,luctus tincidunt nulla mollis molestie lorem,false,true
20:34,130.84,platea dictumst etiam faucibus cursus urna ut,1214,true,vulputate justo in blandit ultrices enim lorem ipsum dolor,false,true
20:09,108.15,nunc vestibulum ante ipsum primis in,7636,false,nec dui luctus rutrum nulla tellus in,false,true
18:22,139.15,at dolor quis odio consequat varius integer,8097,false,hac habitasse platea dictumst maecenas ut massa,true,true
19:49,474.75,ut erat curabitur gravida nisi at nibh in hac,5588,false,nonummy integer non velit donec,true,true
19:39,220.65,id consequat in consequat ut nulla sed accumsan felis ut,2891,true,nulla pede ullamcorper augue a suscipit nulla elit ac,true,false
19:42,751.52,diam cras pellentesque volutpat dui maecenas tristique est et tempus,4459,false,nisi at nibh in hac habitasse,true,true
20:59,932.11,nunc donec quis orci eget orci,2104,false,ornare imperdiet sapien urna pretium nisl ut volutpat,true,false
19:09,514.92,nisl nunc nisl duis bibendum felis sed interdum venenatis turpis,3488,false,suspendisse potenti in eleifend quam,false,true
20:24,311.4,in eleifend quam a odio in hac habitasse platea,1190,true,rhoncus aliquet pulvinar sed nisl nunc rhoncus dui vel sem,true,true
20:38,431.25,et commodo vulputate justo in blandit ultrices enim,9761,false,vestibulum sit amet cursus id turpis,true,false
20:41,161.29,diam neque vestibulum eget vulputate ut ultrices,2762,false,donec ut dolor morbi vel lectus in quam,true,false
19:51,660.13,congue eget semper rutrum nulla nunc purus phasellus in,3531,true,quam pede lobortis ligula sit amet eleifend pede libero,false,true
20:45,663.6,purus sit amet nulla quisque arcu libero rutrum,8190,false,non velit nec nisi vulputate nonummy maecenas tincidunt lacus,true,true
19:05,779.09,id nulla ultrices aliquet maecenas leo odio condimentum,6836,false,purus aliquet at feugiat non pretium quis lectus suspendisse,true,true
18:46,178.85,amet consectetuer adipiscing elit proin risus praesent lectus vestibulum quam,2967,false,ante vel ipsum praesent blandit lacinia erat,false,false
18:24,606.14,non velit nec nisi vulputate nonummy maecenas tincidunt lacus,2527,false,augue quam sollicitudin vitae consectetuer eget rutrum at lorem integer,true,true
19:30,510.28,odio in hac habitasse platea dictumst maecenas ut massa quis,1980,true,tempus vel pede morbi porttitor lorem,false,true
19:24,616.24,primis in faucibus orci luctus et ultrices posuere cubilia curae,2123,false,vel augue vestibulum rutrum rutrum neque aenean auctor gravida,true,true
20:14,655.16,elementum ligula vehicula consequat morbi a,1398,true,euismod scelerisque quam turpis adipiscing lorem vitae mattis nibh ligula,true,true
20:16,340.66,ligula vehicula consequat morbi a ipsum,1915,false,turpis donec posuere metus vitae ipsum aliquam non,true,false
18:51,361.09,condimentum id luctus nec molestie,1793,false,consequat morbi a ipsum integer a nibh in quis,true,false
19:56,505.57,aliquam erat volutpat in congue,6516,false,nulla ultrices aliquet maecenas leo,false,false
18:37,222.9,non quam nec dui luctus rutrum nulla tellus in,7862,true,quis libero nullam sit amet turpis,true,true
18:52,296.46,pellentesque ultrices phasellus id sapien in sapien iaculis congue,5524,false,pellentesque volutpat dui maecenas tristique est et tempus,false,true
18:18,369.1,luctus rutrum nulla tellus in sagittis dui,4120,true,sit amet turpis elementum ligula,false,true
20:43,602.44,curae nulla dapibus dolor vel est donec,8339,true,mauris ullamcorper purus sit amet nulla quisque arcu,true,false
19:50,184.89,pulvinar nulla pede ullamcorper augue a,3906,false,et ultrices posuere cubilia curae,false,true
19:15,503.94,consectetuer adipiscing elit proin interdum mauris non ligula pellentesque,2723,true,phasellus sit amet erat nulla tempus vivamus in,true,true
18:48,594.24,cras mi pede malesuada in imperdiet et commodo vulputate,6545,true,nec nisi volutpat eleifend donec ut dolor,true,false
18:45,578.06,pede ac diam cras pellentesque volutpat,5020,false,molestie sed justo pellentesque viverra pede ac diam cras pellentesque,true,false
19:17,207.69,felis sed interdum venenatis turpis enim blandit mi in porttitor,5343,true,elit ac nulla sed vel,true,false
19:48,210.8,sollicitudin vitae consectetuer eget rutrum at lorem integer tincidunt ante,3920,false,enim in tempor turpis nec euismod scelerisque,true,false
19:59,150.39,sapien urna pretium nisl ut,2820,true,aliquam sit amet diam in magna bibendum imperdiet,true,false
20:22,427.91,a suscipit nulla elit ac nulla sed,513,false,curabitur at ipsum ac tellus semper interdum,false,true
19:25,506.61,cubilia curae donec pharetra magna vestibulum,6184,true,pede ac diam cras pellentesque,false,false
19:33,110.25,habitasse platea dictumst etiam faucibus cursus urna,5018,true,morbi ut odio cras mi pede malesuada in imperdiet,true,true
18:27,169.88,lacus at velit vivamus vel nulla eget eros,8608,true,mi pede malesuada in imperdiet,false,true
20:54,426.0,ut odio cras mi pede malesuada in imperdiet et,2313,true,sit amet diam in magna,false,true
20:40,687.16,a nibh in quis justo,5280,false,viverra eget congue eget semper rutrum nulla,true,true
18:11,781.93,orci nullam molestie nibh in lectus,5259,false,cum sociis natoque penatibus et magnis,false,false
19:04,878.52,convallis tortor risus dapibus augue vel accumsan tellus nisi eu,8432,true,at lorem integer tincidunt ante vel ipsum praesent,false,true
19:40,530.45,pellentesque eget nunc donec quis orci eget,3472,true,aliquam quis turpis eget elit sodales scelerisque mauris sit,true,true
19:21,870.36,phasellus id sapien in sapien,8561,false,sagittis sapien cum sociis natoque penatibus et,false,true
20:58,176.11,in quis justo maecenas rhoncus aliquam lacus morbi quis tortor,7751,true,blandit non interdum in ante vestibulum ante ipsum,false,true
18:39,317.07,mauris laoreet ut rhoncus aliquet,9789,false,sit amet erat nulla tempus vivamus in felis eu,false,false
20:10,378.5,et ultrices posuere cubilia curae donec,1388,false,placerat ante nulla justo aliquam quis turpis eget elit,true,true
20:25,352.21,nunc commodo placerat praesent blandit nam,1381,false,eget eros elementum pellentesque quisque porta volutpat erat quisque erat,false,false
19:41,448.59,amet erat nulla tempus vivamus in,6383,true,morbi vestibulum velit id pretium iaculis,false,true
18:35,340.49,ultrices vel augue vestibulum ante ipsum primis,8121,true,quis augue luctus tincidunt nulla mollis,true,true
19:56,969.47,posuere cubilia curae nulla dapibus dolor vel est,6711,false,ac leo pellentesque ultrices mattis odio donec vitae nisi,false,false
20:11,978.39,ante ipsum primis in faucibus,2199,false,semper est quam pharetra magna,true,false
19:26,845.0,sagittis nam congue risus semper porta volutpat,5431,true,justo pellentesque viverra pede ac,false,false
19:29,350.21,vel accumsan tellus nisi eu orci mauris lacinia sapien,2871,true,tincidunt nulla mollis molestie lorem quisque,true,false
20:41,685.96,tincidunt nulla mollis molestie lorem quisque ut erat curabitur,8962,true,blandit non interdum in ante vestibulum ante ipsum primis,true,false
20:21,819.0,sit amet lobortis sapien sapien non mi integer,6288,true,felis ut at dolor quis odio,true,false
20:48,780.28,in lacus curabitur at ipsum,4747,true,sit amet eros suspendisse accumsan tortor quis turpis,false,false
19:44,333.22,ac diam cras pellentesque volutpat dui,5219,false,lorem ipsum dolor sit amet,true,true
20:27,802.3,pretium iaculis justo in hac habitasse,1785,true,dapibus nulla suscipit ligula in lacus curabitur at,true,false
18:11,348.43,ultrices enim lorem ipsum dolor sit amet consectetuer adipiscing elit,1445,true,orci luctus et ultrices posuere cubilia curae nulla dapibus,false,false
20:52,437.25,ornare consequat lectus in est,6390,true,consequat dui nec nisi volutpat eleifend,false,true
19:18,840.01,augue a suscipit nulla elit ac nulla sed vel enim,6743,false,semper rutrum nulla nunc purus,false,true
20:06,404.4,porttitor id consequat in consequat ut nulla sed accumsan,9766,false,curabitur at ipsum ac tellus semper interdum mauris ullamcorper,false,true
20:18,979.38,erat vestibulum sed magna at nunc commodo placerat,5137,true,et magnis dis parturient montes nascetur ridiculus mus vivamus,false,false
19:24,366.43,dui luctus rutrum nulla tellus in sagittis dui vel nisl,5907,true,ut ultrices vel augue vestibulum,true,true
20:14,292.52,aliquam quis turpis eget elit sodales,5075,false,felis sed lacus morbi sem mauris laoreet ut rhoncus aliquet,true,false
19:45,804.71,lectus in est risus auctor sed tristique in,4407,true,lectus pellentesque at nulla suspendisse potenti cras in purus,false,true
18:19,970.51,scelerisque quam turpis adipiscing lorem vitae mattis nibh,6032,true,nisi eu orci mauris lacinia sapien quis libero nullam,true,true
18:44,718.57,magna bibendum imperdiet nullam orci pede venenatis non sodales sed,7131,true,habitasse platea dictumst morbi vestibulum velit id pretium iaculis,true,false
20:01,538.67,hac habitasse platea dictumst maecenas ut massa quis augue luctus,5198,true,libero quis orci nullam molestie nibh in,true,true
18:26,462.46,dui maecenas tristique est et tempus semper est,3507,false,vestibulum velit id pretium iaculis diam erat,true,true
20:25,663.24,pretium iaculis diam erat fermentum justo nec condimentum,7430,false,nulla mollis molestie lorem quisque ut erat curabitur,false,false
19:33,758.12,lobortis vel dapibus at diam nam tristique tortor eu,6034,false,aenean lectus pellentesque eget nunc donec quis orci eget orci,true,false
19:42,231.46,donec ut mauris eget massa,8820,false,sed lacus morbi sem mauris laoreet ut rhoncus,false,false
20:47,522.42,orci vehicula condimentum curabitur in libero ut massa volutpat convallis,7566,true,duis faucibus accumsan odio curabitur,false,true
20:51,551.85,elit sodales scelerisque mauris sit,2153,false,in hac habitasse platea dictumst etiam,false,false
20:36,368.02,pede venenatis non sodales sed tincidunt,9520,true,orci luctus et ultrices posuere cubilia,false,false
20:52,687.25,mauris laoreet ut rhoncus aliquet pulvinar,8600,false,nec condimentum neque sapien placerat ante nulla justo,true,false
20:57,651.14,euismod scelerisque quam turpis adipiscing,9009,true,amet consectetuer adipiscing elit proin,false,true
19:03,514.58,erat fermentum justo nec condimentum neque,8458,true,lorem ipsum dolor sit amet consectetuer,false,false
20:54,982.13,duis bibendum felis sed interdum venenatis turpis,4142,false,donec diam neque vestibulum eget vulputate ut ultrices,true,true
19:25,346.55,est et tempus semper est,4439,true,eget elit sodales scelerisque mauris sit amet,false,true
19:17,893.1,maecenas tincidunt lacus at velit vivamus vel,7502,true,lacus purus aliquet at feugiat non pretium quis,false,true
20:13,537.02,pretium quis lectus suspendisse potenti in eleifend,3726,true,eget semper rutrum nulla nunc,true,true
19:31,518.16,quis tortor id nulla ultrices aliquet maecenas leo odio condimentum,8422,true,blandit ultrices enim lorem ipsum dolor sit amet consectetuer adipiscing,true,false
19:47,535.58,in quis justo maecenas rhoncus,5629,true,elit sodales scelerisque mauris sit amet eros suspendisse accumsan tortor,true,true
18:01,630.21,metus sapien ut nunc vestibulum ante ipsum,1826,true,in sapien iaculis congue vivamus metus arcu,false,true
19:23,599.97,sit amet eros suspendisse accumsan tortor quis turpis sed ante,6659,false,neque duis bibendum morbi non quam,false,true
18:53,436.86,tempus sit amet sem fusce,2573,false,sem duis aliquam convallis nunc,false,true
18:20,239.77,odio condimentum id luctus nec molestie,1220,true,consequat dui nec nisi volutpat eleifend donec ut,true,true
19:54,235.22,nunc vestibulum ante ipsum primis in faucibus orci luctus et,6123,true,odio curabitur convallis duis consequat dui nec nisi volutpat eleifend,false,false
20:40,775.14,luctus cum sociis natoque penatibus et magnis dis parturient,763,false,commodo placerat praesent blandit nam nulla integer pede justo lacinia,false,true
20:17,775.89,odio porttitor id consequat in,4376,false,nulla pede ullamcorper augue a suscipit nulla elit ac,true,false
18:13,153.12,nunc commodo placerat praesent blandit,1138,true,dolor sit amet consectetuer adipiscing elit proin interdum,false,true
20:05,229.24,faucibus orci luctus et ultrices posuere,6248,false,ut blandit non interdum in ante,false,true
18:41,960.6,accumsan felis ut at dolor quis odio consequat,9766,true,in felis donec semper sapien a libero nam,true,false
18:20,309.2,libero quis orci nullam molestie nibh,7780,true,porttitor pede justo eu massa donec dapibus duis,false,true
18:52,541.3,et ultrices posuere cubilia curae mauris viverra,7573,false,tempus vivamus in felis eu sapien cursus vestibulum proin eu,true,true
18:54,312.47,non velit nec nisi vulputate nonummy,7044,false,nibh in lectus pellentesque at,true,true
19:09,306.64,eu orci mauris lacinia sapien quis,3437,true,nibh fusce lacus purus aliquet at feugiat non pretium quis,false,false
18:59,951.33,id justo sit amet sapien dignissim vestibulum vestibulum,4284,false,donec diam neque vestibulum eget vulputate ut ultrices,true,false
20:13,572.04,mauris sit amet eros suspendisse accumsan tortor quis,700,false,congue elementum in hac habitasse,true,true
20:49,576.09,id massa id nisl venenatis,8978,true,nulla pede ullamcorper augue a suscipit nulla,true,false
20:15,241.67,tincidunt ante vel ipsum praesent blandit lacinia,9599,false,dui luctus rutrum nulla tellus,false,false
18:25,223.98,elementum in hac habitasse platea dictumst morbi,948,true,ullamcorper purus sit amet nulla quisque,true,false
19:36,825.97,ac lobortis vel dapibus at diam nam tristique tortor eu,5767,true,viverra pede ac diam cras,true,false
20:48,135.09,sagittis nam congue risus semper porta volutpat quam,6233,false,turpis enim blandit mi in,true,true
19:40,560.45,sit amet lobortis sapien sapien non mi integer ac neque,7956,true,iaculis diam erat fermentum justo nec,false,true
20:11,218.59,justo etiam pretium iaculis justo in hac habitasse platea dictumst,3256,true,vitae quam suspendisse potenti nullam porttitor lacus,false,false
20:07,292.72,feugiat et eros vestibulum ac est,3911,true,proin at turpis a pede posuere,false,true
18:38,554.87,lacinia erat vestibulum sed magna at nunc,8726,true,ut odio cras mi pede malesuada in imperdiet,false,true
19:56,492.86,elementum ligula vehicula consequat morbi a ipsum integer a nibh,1567,true,ac enim in tempor turpis nec euismod,true,false
18:35,376.66,pellentesque ultrices mattis odio donec vitae nisi nam ultrices libero,5338,true,rhoncus dui vel sem sed sagittis nam congue risus,true,true
20:02,484.09,odio in hac habitasse platea dictumst maecenas ut massa,7576,false,dui vel nisl duis ac nibh fusce lacus,true,true
19:27,842.61,a feugiat et eros vestibulum ac est lacinia nisi,2081,false,massa id lobortis convallis tortor risus,true,true
19:50,715.09,eget semper rutrum nulla nunc purus phasellus in felis donec,5787,false,venenatis non sodales sed tincidunt eu,true,true
18:24,739.13,massa quis augue luctus tincidunt nulla mollis molestie lorem,527,true,augue vestibulum ante ipsum primis in faucibus orci,true,false
19:21,159.89,id lobortis convallis tortor risus dapibus augue vel accumsan,3037,false,iaculis congue vivamus metus arcu adipiscing,false,false
19:21,882.77,parturient montes nascetur ridiculus mus etiam vel augue,2431,false,elit ac nulla sed vel,false,true
18:21,362.43,suspendisse accumsan tortor quis turpis sed ante vivamus tortor,9887,false,nisl duis ac nibh fusce lacus purus,true,true
19:38,720.26,nulla justo aliquam quis turpis eget,5542,false,nibh quisque id justo sit amet sapien dignissim vestibulum,true,false
20:45,367.9,rhoncus sed vestibulum sit amet cursus id turpis,627,true,sagittis dui vel nisl duis ac nibh,true,false
18:07,572.87,interdum mauris non ligula pellentesque ultrices phasellus id sapien,4712,false,eu magna vulputate luctus cum sociis natoque,true,true
19:20,330.61,sit amet eleifend pede libero quis orci nullam,9772,false,etiam justo etiam pretium iaculis justo in,false,false
19:13,380.16,primis in faucibus orci luctus et ultrices posuere cubilia curae,7558,false,justo in hac habitasse platea,true,true
18:24,878.28,aenean fermentum donec ut mauris eget massa tempor,2234,true,molestie lorem quisque ut erat,false,true
19:33,921.37,adipiscing molestie hendrerit at vulputate vitae nisl aenean,4866,false,vestibulum proin eu mi nulla ac enim in,false,true
20:29,383.45,sed interdum venenatis turpis enim blandit mi,9995,true,lacus at turpis donec posuere metus vitae,true,true
19:08,724.5,lacus morbi sem mauris laoreet ut rhoncus aliquet,1214,true,ut massa quis augue luctus,true,true
18:05,904.7,convallis nulla neque libero convallis eget,3839,false,eget eros elementum pellentesque quisque,false,true
