id_album,id_artiste,nom_morceau,date_upload,duree,type_morceau
903,180,amet eros suspendisse accumsan tortor quis turpis sed ante vivamus tortor,1/17/2020,0:04:22,New Age
224,121,quis turpis sed ante vivamus tortor duis mattis egestas metus aenean fermentum donec ut mauris eget,3/19/1981,0:07:19,Reggae
742,120,accumsan felis ut at dolor quis odio consequat varius integer ac leo pellentesque ultrices mattis odio donec vitae nisi,10/25/2013,0:08:48,Rap
66,28,imperdiet nullam orci pede venenatis non sodales sed tincidunt eu felis fusce posuere felis sed lacus morbi sem,9/5/2015,0:01:38,Heavy Metal
630,30,vel enim sit amet nunc viverra dapibus nulla suscipit ligula in lacus curabitur,9/16/2005,0:05:50,Hip Hop
393,9,est risus auctor sed tristique in tempus sit amet sem,10/7/2002,0:07:17,Classical
39,185,ut mauris eget massa tempor convallis nulla neque libero convallis eget eleifend luctus ultricies eu,2/17/2003,0:02:51,Rock
935,87,at nulla suspendisse potenti cras in purus eu magna vulputate luctus cum sociis natoque,11/3/2021,0:08:39,Other
342,142,in imperdiet et commodo vulputate justo in blandit ultrices enim lorem ipsum dolor sit amet consectetuer,11/4/1980,0:01:59,Blues
576,85,nisi nam ultrices libero non mattis pulvinar nulla pede ullamcorper augue a suscipit nulla elit ac,10/15/2008,0:03:41,Heavy Metal
445,161,hac habitasse platea dictumst etiam faucibus cursus urna ut tellus nulla ut erat id mauris,9/27/1982,0:09:48,Classical
611,5,morbi vel lectus in quam fringilla rhoncus mauris enim leo rhoncus sed vestibulum sit amet cursus id,11/25/2011,0:02:04,Hip Hop
310,96,cursus vestibulum proin eu mi nulla ac enim in tempor turpis nec euismod scelerisque quam,11/23/2018,0:09:21,Other
396,55,turpis nec euismod scelerisque quam turpis adipiscing lorem vitae mattis nibh ligula nec,3/14/1993,0:06:18,World
356,151,magna bibendum imperdiet nullam orci pede venenatis non sodales sed,7/14/2019,0:06:06,R&B
204,105,morbi ut odio cras mi pede malesuada in imperdiet et commodo vulputate justo in blandit ultrices,3/27/1989,0:02:59,Heavy Metal
845,20,quisque porta volutpat erat quisque erat eros viverra eget congue eget semper,10/22/2004,0:01:45,Rap
474,67,magna at nunc commodo placerat praesent blandit nam nulla integer pede justo lacinia eget tincidunt eget tempus vel pede,7/2/1980,0:00:58,Rap
356,1,nam nulla integer pede justo lacinia eget tincidunt eget tempus,3/8/2017,0:02:37,Hip Hop
533,198,vestibulum vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae nulla dapibus dolor,9/22/1991,0:08:10,Folk
352,160,vivamus vestibulum sagittis sapien cum sociis natoque penatibus et magnis dis parturient montes nascetur,1/31/1997,0:03:40,Jazz
453,126,convallis tortor risus dapibus augue vel accumsan tellus nisi eu orci mauris lacinia,1/9/1994,0:04:44,Classical
366,192,non ligula pellentesque ultrices phasellus id sapien in sapien iaculis congue vivamus metus arcu,8/26/1982,0:05:15,New Age
483,48,in sapien iaculis congue vivamus metus arcu adipiscing molestie hendrerit at vulputate vitae nisl aenean lectus pellentesque,12/12/2004,0:04:17,Blues
701,5,massa donec dapibus duis at velit eu est congue elementum in hac habitasse platea dictumst,9/5/1988,0:04:23,Hip Hop
555,193,non mattis pulvinar nulla pede ullamcorper augue a suscipit nulla elit ac,11/12/2000,0:06:20,Alternative
894,67,habitasse platea dictumst etiam faucibus cursus urna ut tellus nulla ut,7/23/1992,0:08:16,R&B
874,37,quisque ut erat curabitur gravida nisi at nibh in hac habitasse platea dictumst aliquam augue quam sollicitudin vitae consectetuer eget,6/30/1998,0:02:36,Reggae
363,1,fringilla rhoncus mauris enim leo rhoncus sed vestibulum sit amet cursus id turpis integer aliquet,7/16/1991,0:01:56,Folk
887,92,pede libero quis orci nullam molestie nibh in lectus pellentesque at nulla suspendisse potenti cras in purus eu magna,2/22/1992,0:03:51,Jazz
924,126,lacinia nisi venenatis tristique fusce congue diam id ornare imperdiet sapien urna pretium,11/10/2005,0:03:35,Punk
312,119,erat volutpat in congue etiam justo etiam pretium iaculis justo in hac habitasse platea dictumst etiam faucibus cursus,1/24/1988,0:08:54,Heavy Metal
725,167,tincidunt nulla mollis molestie lorem quisque ut erat curabitur gravida nisi at nibh in,11/8/1998,0:09:19,Other
96,152,ligula vehicula consequat morbi a ipsum integer a nibh in quis justo maecenas rhoncus aliquam,6/13/2018,0:07:07,Pop
100,71,dolor vel est donec odio justo sollicitudin ut suscipit a feugiat et eros,8/16/1995,0:07:28,Electronic
677,12,fusce consequat nulla nisl nunc nisl duis bibendum felis sed interdum venenatis turpis enim blandit mi,6/4/1997,0:04:10,World
385,128,a ipsum integer a nibh in quis justo maecenas rhoncus,9/10/2001,0:00:47,Classical
477,130,condimentum id luctus nec molestie sed justo pellentesque viverra pede ac diam cras pellentesque volutpat,12/19/2021,0:00:34,Punk
986,183,est et tempus semper est quam pharetra magna ac consequat metus sapien,4/9/1992,0:05:29,R&B
528,107,interdum eu tincidunt in leo maecenas pulvinar lobortis est phasellus sit,7/18/2011,0:00:02,Rap
2,99,iaculis congue vivamus metus arcu adipiscing molestie hendrerit at vulputate vitae nisl aenean lectus pellentesque eget nunc donec quis orci,4/29/1992,0:04:04,Country
94,2,eu mi nulla ac enim in tempor turpis nec euismod,5/3/1987,0:08:07,Country
594,128,rhoncus mauris enim leo rhoncus sed vestibulum sit amet cursus,1/21/2022,0:02:03,Reggae
965,29,fusce lacus purus aliquet at feugiat non pretium quis lectus,9/5/2003,0:08:37,Rap
685,143,id massa id nisl venenatis lacinia aenean sit amet justo morbi ut odio cras mi pede,12/5/1980,0:00:52,Jazz
441,28,sit amet cursus id turpis integer aliquet massa id lobortis convallis tortor risus dapibus augue,6/13/1994,0:07:11,Punk
997,21,pede posuere nonummy integer non velit donec diam neque vestibulum eget vulputate ut ultrices vel augue vestibulum,2/17/2006,0:00:51,Punk
63,11,pede libero quis orci nullam molestie nibh in lectus pellentesque at nulla suspendisse,7/28/1983,0:05:56,World
887,28,scelerisque quam turpis adipiscing lorem vitae mattis nibh ligula nec sem duis aliquam convallis nunc proin,5/3/1985,0:08:32,Jazz
537,46,auctor gravida sem praesent id massa id nisl venenatis lacinia aenean sit amet justo morbi,7/3/2006,0:09:08,Reggae
1,22,porttitor lorem id ligula suspendisse ornare consequat lectus in est risus auctor,4/18/2007,0:05:10,Heavy Metal
213,148,vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae donec pharetra,11/25/2016,0:06:00,Folk
131,78,purus eu magna vulputate luctus cum sociis natoque penatibus et magnis dis,3/25/1983,0:09:08,Alternative
465,96,sapien cursus vestibulum proin eu mi nulla ac enim in tempor turpis nec euismod scelerisque quam turpis adipiscing,10/9/2019,0:05:51,R&B
195,67,odio cras mi pede malesuada in imperdiet et commodo vulputate justo in blandit ultrices enim lorem,4/10/1991,0:04:49,Pop
357,147,erat quisque erat eros viverra eget congue eget semper rutrum nulla nunc purus phasellus in felis donec semper,4/9/2007,0:04:38,Heavy Metal
910,95,maecenas rhoncus aliquam lacus morbi quis tortor id nulla ultrices aliquet maecenas leo odio condimentum id luctus nec molestie sed,1/15/2014,0:09:25,New Age
750,74,feugiat et eros vestibulum ac est lacinia nisi venenatis tristique fusce congue diam,12/1/2001,0:00:48,Electronic
749,100,hac habitasse platea dictumst aliquam augue quam sollicitudin vitae consectetuer eget rutrum at lorem,7/19/1998,0:00:19,Pop
105,124,scelerisque quam turpis adipiscing lorem vitae mattis nibh ligula nec sem duis aliquam convallis nunc,9/20/1985,0:05:29,Alternative
398,139,sit amet consectetuer adipiscing elit proin risus praesent lectus vestibulum quam sapien varius ut blandit non interdum in ante,4/22/1999,0:06:35,Electronic
896,131,quis turpis eget elit sodales scelerisque mauris sit amet eros suspendisse accumsan tortor,2/23/1997,0:04:23,Heavy Metal
365,66,duis faucibus accumsan odio curabitur convallis duis consequat dui nec nisi volutpat eleifend donec ut dolor morbi vel lectus in,5/16/2008,0:01:41,Blues
914,94,luctus et ultrices posuere cubilia curae nulla dapibus dolor vel est donec odio justo sollicitudin,3/21/2022,0:00:22,Other
682,5,morbi odio odio elementum eu interdum eu tincidunt in leo maecenas pulvinar lobortis est phasellus sit,9/14/2018,0:00:51,Other
366,37,eget orci vehicula condimentum curabitur in libero ut massa volutpat convallis morbi odio odio elementum eu interdum eu tincidunt in,12/27/2005,0:02:10,Folk
699,46,molestie hendrerit at vulputate vitae nisl aenean lectus pellentesque eget nunc donec quis orci eget orci vehicula condimentum curabitur in,3/24/2015,0:00:28,Indie
449,101,vestibulum velit id pretium iaculis diam erat fermentum justo nec condimentum neque sapien placerat ante,1/22/2008,0:01:37,Classical
465,4,sed magna at nunc commodo placerat praesent blandit nam nulla integer pede justo,2/3/2011,0:01:43,Blues
521,192,sit amet nunc viverra dapibus nulla suscipit ligula in lacus curabitur at ipsum ac tellus semper interdum mauris ullamcorper purus,2/25/2007,0:08:23,World
990,100,in magna bibendum imperdiet nullam orci pede venenatis non sodales sed,4/1/1990,0:03:47,Alternative
539,168,duis bibendum morbi non quam nec dui luctus rutrum nulla tellus in,11/5/1992,0:02:33,Pop
428,169,condimentum curabitur in libero ut massa volutpat convallis morbi odio odio,6/18/1991,0:07:19,New Age
588,88,id justo sit amet sapien dignissim vestibulum vestibulum ante ipsum primis in faucibus,4/24/2005,0:00:56,Classical
911,130,pede libero quis orci nullam molestie nibh in lectus pellentesque at nulla suspendisse potenti cras in purus eu magna,4/15/2015,0:00:30,Punk
582,198,interdum in ante vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae,7/4/1988,0:00:42,R&B
717,125,est phasellus sit amet erat nulla tempus vivamus in felis eu sapien cursus vestibulum proin eu mi nulla ac,1/13/1981,0:06:53,Hip Hop
107,10,integer ac neque duis bibendum morbi non quam nec dui luctus rutrum nulla tellus in sagittis dui vel nisl duis,10/19/1995,0:02:40,Rock
799,154,odio cras mi pede malesuada in imperdiet et commodo vulputate justo in blandit ultrices enim lorem ipsum dolor sit amet,12/1/2017,0:01:40,Blues
512,104,ut rhoncus aliquet pulvinar sed nisl nunc rhoncus dui vel sem sed,11/16/1999,0:01:31,Indie
390,150,tristique in tempus sit amet sem fusce consequat nulla nisl,9/24/2002,0:01:59,Punk
239,139,imperdiet sapien urna pretium nisl ut volutpat sapien arcu sed augue aliquam erat,2/19/2016,0:08:15,Classical
494,128,vitae ipsum aliquam non mauris morbi non lectus aliquam sit amet diam in magna bibendum imperdiet nullam orci pede,1/2/1991,0:05:03,Heavy Metal
671,193,proin risus praesent lectus vestibulum quam sapien varius ut blandit non interdum in ante vestibulum ante,10/19/1988,0:02:14,Hip Hop
299,60,praesent blandit lacinia erat vestibulum sed magna at nunc commodo placerat praesent blandit nam nulla integer pede,1/14/1988,0:03:25,Pop
136,24,bibendum imperdiet nullam orci pede venenatis non sodales sed tincidunt eu felis fusce posuere felis,7/9/1998,0:07:02,Heavy Metal
128,29,nibh in quis justo maecenas rhoncus aliquam lacus morbi quis,2/4/1985,0:04:38,Pop
267,107,ut ultrices vel augue vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere,9/9/1981,0:04:45,Rap
964,182,natoque penatibus et magnis dis parturient montes nascetur ridiculus mus vivamus vestibulum sagittis sapien cum sociis natoque penatibus et magnis,2/18/1982,0:09:58,Pop
101,63,nonummy maecenas tincidunt lacus at velit vivamus vel nulla eget eros elementum pellentesque quisque porta,5/11/1996,0:02:24,Heavy Metal
261,188,diam vitae quam suspendisse potenti nullam porttitor lacus at turpis,6/18/1980,0:04:28,Hip Hop
245,149,nunc donec quis orci eget orci vehicula condimentum curabitur in libero ut massa volutpat convallis,4/11/2003,0:05:26,New Age
895,176,malesuada in imperdiet et commodo vulputate justo in blandit ultrices,9/29/2022,0:04:53,R&B
523,85,libero ut massa volutpat convallis morbi odio odio elementum eu interdum,6/1/2010,0:05:26,Classical
306,74,magnis dis parturient montes nascetur ridiculus mus vivamus vestibulum sagittis sapien cum sociis natoque,5/10/2006,0:09:41,Reggae
322,171,ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae mauris viverra diam,1/13/1997,0:02:28,Blues
423,5,posuere nonummy integer non velit donec diam neque vestibulum eget vulputate ut ultrices,2/25/2002,0:04:50,R&B
958,81,odio justo sollicitudin ut suscipit a feugiat et eros vestibulum ac est lacinia nisi venenatis tristique fusce congue diam,10/26/2006,0:07:30,Blues
883,138,maecenas ut massa quis augue luctus tincidunt nulla mollis molestie,10/15/2013,0:04:05,Pop
79,10,accumsan tellus nisi eu orci mauris lacinia sapien quis libero nullam sit amet turpis elementum ligula vehicula consequat morbi a,7/27/2001,0:04:52,Rap
447,123,mus vivamus vestibulum sagittis sapien cum sociis natoque penatibus et magnis dis parturient montes nascetur ridiculus mus etiam vel augue,10/2/1996,0:02:10,Jazz
678,192,venenatis tristique fusce congue diam id ornare imperdiet sapien urna pretium nisl ut volutpat sapien arcu sed augue,10/18/2014,0:01:19,New Age
225,17,dui vel sem sed sagittis nam congue risus semper porta volutpat quam pede lobortis ligula,12/17/2002,0:05:39,Classical
137,168,ligula sit amet eleifend pede libero quis orci nullam molestie nibh in lectus pellentesque at nulla suspendisse potenti,11/20/2015,0:09:56,Hip Hop
124,42,natoque penatibus et magnis dis parturient montes nascetur ridiculus mus,4/29/2018,0:05:24,Reggae
732,140,placerat ante nulla justo aliquam quis turpis eget elit sodales scelerisque mauris sit amet eros suspendisse accumsan tortor quis,5/27/2015,0:06:54,Jazz
439,51,ligula suspendisse ornare consequat lectus in est risus auctor sed tristique in tempus,6/4/1990,0:05:40,Rap
910,43,vel enim sit amet nunc viverra dapibus nulla suscipit ligula in lacus curabitur at ipsum ac,3/16/1997,0:05:34,Country
250,146,rutrum nulla nunc purus phasellus in felis donec semper sapien a libero nam dui proin leo odio porttitor id consequat,3/19/2018,0:08:38,Alternative
558,96,vehicula condimentum curabitur in libero ut massa volutpat convallis morbi odio odio elementum eu interdum eu tincidunt,2/13/2019,0:07:30,Classical
27,137,accumsan tellus nisi eu orci mauris lacinia sapien quis libero nullam,2/12/1981,0:03:50,Reggae
3,38,auctor sed tristique in tempus sit amet sem fusce consequat,8/30/1990,0:03:55,Hip Hop
367,69,nonummy maecenas tincidunt lacus at velit vivamus vel nulla eget eros,12/1/1986,0:07:25,Electronic
603,29,volutpat quam pede lobortis ligula sit amet eleifend pede libero quis,9/23/1985,0:01:14,Alternative
759,180,tristique est et tempus semper est quam pharetra magna ac consequat metus sapien ut nunc vestibulum,5/5/1996,0:08:45,Folk
432,77,velit vivamus vel nulla eget eros elementum pellentesque quisque porta volutpat erat quisque erat eros viverra eget congue eget semper,2/26/2008,0:01:07,Rap
842,39,eleifend donec ut dolor morbi vel lectus in quam fringilla rhoncus mauris enim leo rhoncus sed vestibulum,3/19/1990,0:06:27,Pop
40,200,leo odio porttitor id consequat in consequat ut nulla sed accumsan felis ut at dolor,1/14/1986,0:07:50,New Age
719,71,suspendisse potenti nullam porttitor lacus at turpis donec posuere metus vitae ipsum aliquam non,7/5/2022,0:07:17,Folk
731,117,aliquet pulvinar sed nisl nunc rhoncus dui vel sem sed sagittis,6/28/2015,0:05:15,Rap
507,79,sagittis sapien cum sociis natoque penatibus et magnis dis parturient montes,4/7/1986,0:08:59,New Age
340,186,faucibus orci luctus et ultrices posuere cubilia curae nulla dapibus dolor vel est donec,3/2/1986,0:02:54,Indie
426,121,ullamcorper augue a suscipit nulla elit ac nulla sed vel enim sit amet nunc viverra dapibus nulla suscipit ligula,4/6/1990,0:04:19,Heavy Metal
416,149,interdum in ante vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere,1/19/2022,0:09:33,World
697,9,quis justo maecenas rhoncus aliquam lacus morbi quis tortor id nulla ultrices aliquet maecenas leo odio condimentum,12/20/2019,0:05:03,New Age
729,100,ante ipsum primis in faucibus orci luctus et ultrices posuere,10/16/1983,0:03:21,Other
186,34,nunc nisl duis bibendum felis sed interdum venenatis turpis enim,12/11/2010,0:09:57,Blues
350,90,congue diam id ornare imperdiet sapien urna pretium nisl ut volutpat sapien arcu sed augue aliquam erat volutpat,11/24/2012,0:04:17,Jazz
596,117,congue vivamus metus arcu adipiscing molestie hendrerit at vulputate vitae nisl aenean lectus pellentesque eget nunc donec quis,2/26/2017,0:04:30,Heavy Metal
17,64,ac nulla sed vel enim sit amet nunc viverra dapibus nulla suscipit ligula in lacus curabitur at,6/3/1983,0:09:31,R&B
361,35,at nunc commodo placerat praesent blandit nam nulla integer pede justo lacinia eget tincidunt eget tempus vel pede morbi porttitor,11/4/1982,0:08:45,Alternative
377,115,pretium quis lectus suspendisse potenti in eleifend quam a odio in hac habitasse platea dictumst maecenas,9/23/1995,0:05:48,World
807,102,arcu sed augue aliquam erat volutpat in congue etiam justo etiam pretium iaculis justo in hac habitasse platea dictumst,2/6/1983,0:04:04,Indie
235,81,posuere felis sed lacus morbi sem mauris laoreet ut rhoncus aliquet pulvinar sed nisl nunc rhoncus dui,6/11/2000,0:05:56,Indie
91,86,consequat lectus in est risus auctor sed tristique in tempus sit amet sem,11/5/2009,0:08:07,Jazz
151,19,morbi vel lectus in quam fringilla rhoncus mauris enim leo rhoncus sed vestibulum sit amet,3/24/2020,0:01:26,Heavy Metal
961,163,amet consectetuer adipiscing elit proin interdum mauris non ligula pellentesque ultrices phasellus,2/10/2018,0:07:12,Folk
794,94,odio condimentum id luctus nec molestie sed justo pellentesque viverra pede ac,4/7/2016,0:07:59,New Age
215,7,porta volutpat erat quisque erat eros viverra eget congue eget semper rutrum nulla,12/25/2009,0:09:46,Rap
425,107,morbi non lectus aliquam sit amet diam in magna bibendum imperdiet nullam orci pede venenatis non sodales sed tincidunt eu,5/5/2012,0:04:23,New Age
674,48,eleifend quam a odio in hac habitasse platea dictumst maecenas ut massa quis augue,5/18/1993,0:03:59,Jazz
162,92,maecenas tristique est et tempus semper est quam pharetra magna ac consequat metus sapien ut nunc,8/11/2011,0:06:21,Jazz
14,131,in sapien iaculis congue vivamus metus arcu adipiscing molestie hendrerit,4/2/1991,0:01:54,Folk
952,57,sapien varius ut blandit non interdum in ante vestibulum ante ipsum primis in faucibus orci luctus et ultrices,10/1/2018,0:09:16,Rap
799,119,at turpis a pede posuere nonummy integer non velit donec diam neque vestibulum eget,5/23/1996,0:06:32,Pop
790,178,in hac habitasse platea dictumst aliquam augue quam sollicitudin vitae consectetuer eget rutrum at lorem integer tincidunt ante,12/28/2005,0:09:23,Reggae
844,92,elit sodales scelerisque mauris sit amet eros suspendisse accumsan tortor quis turpis,12/24/2016,0:06:54,Country
668,151,morbi a ipsum integer a nibh in quis justo maecenas rhoncus aliquam lacus morbi quis tortor id nulla ultrices aliquet,12/27/2003,0:06:50,Punk
190,156,fermentum donec ut mauris eget massa tempor convallis nulla neque libero,8/23/2016,0:06:05,World
111,45,sagittis nam congue risus semper porta volutpat quam pede lobortis ligula sit amet eleifend pede libero quis orci,8/1/1995,0:06:18,Country
63,147,ipsum ac tellus semper interdum mauris ullamcorper purus sit amet nulla quisque arcu libero rutrum ac lobortis vel dapibus,7/23/1991,0:03:49,Rap
218,93,ut suscipit a feugiat et eros vestibulum ac est lacinia nisi venenatis tristique fusce congue diam id,9/15/2019,0:04:43,Electronic
612,8,pede ullamcorper augue a suscipit nulla elit ac nulla sed vel enim sit amet,5/31/2008,0:03:15,New Age
652,19,ut ultrices vel augue vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae donec pharetra,6/22/1990,0:01:38,Pop
103,130,sed justo pellentesque viverra pede ac diam cras pellentesque volutpat dui maecenas tristique est et,5/4/2008,0:08:16,Reggae
531,12,convallis duis consequat dui nec nisi volutpat eleifend donec ut dolor morbi,3/23/1980,0:02:32,Classical
126,138,odio porttitor id consequat in consequat ut nulla sed accumsan felis ut at dolor quis,9/26/2009,0:00:28,Jazz
60,33,orci nullam molestie nibh in lectus pellentesque at nulla suspendisse potenti cras in purus eu magna vulputate luctus cum sociis,1/26/2002,0:04:47,Country
388,127,in quam fringilla rhoncus mauris enim leo rhoncus sed vestibulum sit amet cursus id turpis integer,11/28/2014,0:00:33,Indie
350,199,duis at velit eu est congue elementum in hac habitasse platea dictumst morbi,2/8/1980,0:09:19,Electronic
561,75,tellus nisi eu orci mauris lacinia sapien quis libero nullam sit amet turpis elementum ligula vehicula,10/12/2015,0:06:29,Reggae
433,159,adipiscing lorem vitae mattis nibh ligula nec sem duis aliquam convallis nunc proin at turpis a pede posuere,8/20/2001,0:02:17,Hip Hop
600,79,justo in hac habitasse platea dictumst etiam faucibus cursus urna ut tellus nulla ut erat id mauris vulputate,4/19/2002,0:00:14,Jazz
64,89,consequat lectus in est risus auctor sed tristique in tempus sit amet sem,10/3/1993,0:08:07,World
130,34,vestibulum sed magna at nunc commodo placerat praesent blandit nam nulla integer pede,11/20/1995,0:03:20,Other
780,15,ultrices posuere cubilia curae nulla dapibus dolor vel est donec,12/28/2004,0:09:16,Electronic
218,65,erat eros viverra eget congue eget semper rutrum nulla nunc purus phasellus,8/3/1988,0:07:45,Alternative
816,163,vivamus tortor duis mattis egestas metus aenean fermentum donec ut,11/10/1992,0:09:47,Punk
210,107,morbi sem mauris laoreet ut rhoncus aliquet pulvinar sed nisl nunc rhoncus dui vel sem sed sagittis nam,5/20/1991,0:07:54,Electronic
805,170,luctus cum sociis natoque penatibus et magnis dis parturient montes nascetur ridiculus mus vivamus vestibulum sagittis sapien,7/2/1997,0:06:21,Pop
405,66,quis turpis eget elit sodales scelerisque mauris sit amet eros suspendisse accumsan tortor quis turpis sed ante,2/4/2004,0:02:13,Indie
154,119,in magna bibendum imperdiet nullam orci pede venenatis non sodales sed tincidunt eu felis fusce,8/4/2020,0:03:23,Folk
516,120,nunc vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia,8/19/1991,0:07:47,Heavy Metal
769,10,odio donec vitae nisi nam ultrices libero non mattis pulvinar nulla pede ullamcorper augue a suscipit nulla elit ac nulla,7/17/2020,0:09:58,Jazz
77,112,rutrum rutrum neque aenean auctor gravida sem praesent id massa id nisl venenatis lacinia aenean,6/11/1993,0:09:49,Other
722,42,tincidunt nulla mollis molestie lorem quisque ut erat curabitur gravida nisi at nibh in hac,10/7/2015,0:04:38,Classical
970,71,pellentesque at nulla suspendisse potenti cras in purus eu magna vulputate luctus cum sociis natoque penatibus et magnis dis,9/11/2011,0:07:30,Heavy Metal
827,90,pede ullamcorper augue a suscipit nulla elit ac nulla sed vel enim sit amet nunc viverra dapibus,12/6/1987,0:07:47,Jazz
895,113,luctus nec molestie sed justo pellentesque viverra pede ac diam cras pellentesque volutpat dui maecenas tristique est et tempus semper,2/14/1989,0:01:40,Pop
156,138,et eros vestibulum ac est lacinia nisi venenatis tristique fusce congue diam id,7/10/1985,0:09:43,Other
149,87,mattis pulvinar nulla pede ullamcorper augue a suscipit nulla elit,11/3/1987,0:05:44,R&B
893,10,elit sodales scelerisque mauris sit amet eros suspendisse accumsan tortor quis turpis,3/25/2005,0:08:49,Jazz
430,7,quis justo maecenas rhoncus aliquam lacus morbi quis tortor id nulla ultrices aliquet maecenas,11/30/2020,0:07:07,Country
425,33,ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae duis faucibus accumsan odio curabitur,6/1/1989,0:08:49,Blues
848,123,convallis eget eleifend luctus ultricies eu nibh quisque id justo sit amet sapien dignissim vestibulum vestibulum,7/12/1980,0:06:25,Alternative
296,111,platea dictumst aliquam augue quam sollicitudin vitae consectetuer eget rutrum,11/8/1985,0:00:59,Jazz
283,31,nullam orci pede venenatis non sodales sed tincidunt eu felis fusce posuere felis sed lacus morbi sem mauris,2/28/2004,0:03:56,World
988,63,ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae mauris viverra diam vitae quam suspendisse,6/25/1997,0:03:19,Country
49,139,mauris non ligula pellentesque ultrices phasellus id sapien in sapien iaculis congue vivamus,2/27/1998,0:08:40,Blues
985,143,quam sapien varius ut blandit non interdum in ante vestibulum ante ipsum primis in,6/2/2008,0:02:42,Blues
73,22,vestibulum velit id pretium iaculis diam erat fermentum justo nec condimentum neque sapien placerat ante,10/30/2008,0:01:16,Blues
798,23,praesent id massa id nisl venenatis lacinia aenean sit amet justo morbi ut odio cras mi pede malesuada in imperdiet,3/6/1999,0:07:27,Punk
785,169,lectus pellentesque at nulla suspendisse potenti cras in purus eu magna vulputate luctus cum sociis natoque penatibus,3/30/2004,0:05:09,Jazz
611,146,curabitur at ipsum ac tellus semper interdum mauris ullamcorper purus sit amet nulla quisque arcu libero rutrum ac lobortis vel,10/23/2010,0:00:24,Punk
562,82,nisl nunc nisl duis bibendum felis sed interdum venenatis turpis enim blandit mi,5/25/1986,0:08:20,World
48,96,neque vestibulum eget vulputate ut ultrices vel augue vestibulum ante ipsum primis in faucibus orci luctus et ultrices,3/13/2002,0:04:32,Hip Hop
102,109,eget semper rutrum nulla nunc purus phasellus in felis donec semper sapien a libero,1/22/1994,0:07:08,Jazz
527,187,proin leo odio porttitor id consequat in consequat ut nulla sed accumsan felis ut at dolor,7/24/2009,0:03:09,World
343,21,massa volutpat convallis morbi odio odio elementum eu interdum eu tincidunt in leo maecenas pulvinar lobortis est phasellus sit,2/10/1990,0:08:05,Country
730,14,sit amet sapien dignissim vestibulum vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae nulla dapibus,6/21/2014,0:02:37,Classical
324,116,enim sit amet nunc viverra dapibus nulla suscipit ligula in lacus,10/21/1981,0:07:54,Folk
709,65,ante vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia,6/23/2002,0:04:10,Electronic
293,121,scelerisque mauris sit amet eros suspendisse accumsan tortor quis turpis sed ante vivamus tortor duis mattis,9/15/2000,0:07:11,World
887,92,pellentesque viverra pede ac diam cras pellentesque volutpat dui maecenas tristique est et tempus semper est quam pharetra magna ac,3/15/1990,0:04:39,Country
953,88,velit nec nisi vulputate nonummy maecenas tincidunt lacus at velit vivamus vel nulla,1/11/2000,0:06:11,Heavy Metal
163,149,potenti nullam porttitor lacus at turpis donec posuere metus vitae ipsum aliquam non mauris morbi non lectus,1/23/2019,0:01:52,Other
326,58,curae duis faucibus accumsan odio curabitur convallis duis consequat dui nec nisi volutpat eleifend donec ut dolor,5/6/1985,0:09:02,Electronic
579,151,sagittis sapien cum sociis natoque penatibus et magnis dis parturient montes nascetur,3/27/1993,0:01:50,Heavy Metal
714,134,ipsum dolor sit amet consectetuer adipiscing elit proin risus praesent lectus vestibulum quam sapien varius ut blandit,2/26/1999,0:09:32,Reggae
439,178,curabitur gravida nisi at nibh in hac habitasse platea dictumst,12/16/2005,0:03:11,Punk
24,25,elit sodales scelerisque mauris sit amet eros suspendisse accumsan tortor quis turpis,10/12/1993,0:05:31,R&B
532,112,vel pede morbi porttitor lorem id ligula suspendisse ornare consequat lectus,2/6/2011,0:06:44,R&B
516,83,neque duis bibendum morbi non quam nec dui luctus rutrum nulla,9/6/2007,0:03:40,New Age
507,140,libero rutrum ac lobortis vel dapibus at diam nam tristique tortor eu pede,11/30/1988,0:05:06,Pop
416,90,habitasse platea dictumst morbi vestibulum velit id pretium iaculis diam erat,8/19/2019,0:09:13,R&B
785,93,sit amet eleifend pede libero quis orci nullam molestie nibh in lectus pellentesque at nulla suspendisse potenti cras in,9/24/1981,0:00:48,Heavy Metal
916,193,purus aliquet at feugiat non pretium quis lectus suspendisse potenti in eleifend quam a odio in hac,5/5/2020,0:06:30,R&B
431,86,pulvinar sed nisl nunc rhoncus dui vel sem sed sagittis nam congue risus semper porta volutpat quam,2/24/2016,0:07:29,Rap
324,158,luctus et ultrices posuere cubilia curae mauris viverra diam vitae quam suspendisse potenti,5/12/2016,0:02:11,Pop
